beer_style,altbier,american adjunct lager,american amber / red ale,american amber / red lager,american barleywine,american black ale,american blonde ale,american brown ale,american dark wheat ale,american double / imperial ipa,american double / imperial pilsner,american double / imperial stout,american ipa,american malt liquor,american pale ale (apa),american pale lager,american pale wheat ale,american porter,american stout,american strong ale,american wild ale,baltic porter,belgian dark ale,belgian ipa,belgian pale ale,belgian strong dark ale,belgian strong pale ale,berliner weissbier,bière de champagne / bière brut,bière de garde,black & tan,bock,braggot,california common / steam beer,chile beer,cream ale,czech pilsener,doppelbock,dortmunder / export lager,dubbel,dunkelweizen,eisbock,english barleywine,english bitter,english brown ale,english dark mild ale,english india pale ale (ipa),english pale ale,english pale mild ale,english porter,english stout,english strong ale,euro dark lager,euro pale lager,euro strong lager,extra special / strong bitter (esb),faro,flanders oud bruin,flanders red ale,foreign / export stout,fruit / vegetable beer,german pilsener,gose,gueuze,happoshu,hefeweizen,herbed / spiced beer,irish dry stout,irish red ale,japanese rice lager,keller bier / zwickel bier,kristalweizen,kvass,kölsch,lambic - fruit,lambic - unblended,light lager,low alcohol beer,maibock / helles bock,milk / sweet stout,munich dunkel lager,munich helles lager,märzen / oktoberfest,oatmeal stout,old ale,pumpkin ale,quadrupel (quad),rauchbier,roggenbier,russian imperial stout,rye beer,sahti,saison / farmhouse ale,schwarzbier,scotch ale / wee heavy,scottish ale,scottish gruit / ancient herbed ale,smoked beer,tripel,vienna lager,weizenbock,wheatwine,winter warmer,witbier
flanders red ale,0.994439150106109,0.9872952344389581,0.9704496200906785,1.0,0.9512253248825819,1.0,0.9759140064986371,0.9659398435461839,0.9674242725616217,0.9308531001907423,0.986197957781839,0.9761848253985821,0.957169739521926,0.9942679098437066,0.963977433955126,0.9901044130485595,0.9755292335324288,0.920577127450297,0.9377101604678334,0.9520553979625583,0.9129859959415012,0.9109338596795047,1.0,0.9629666197887559,0.9392339136382092,0.9464847431667041,0.9609792410289356,0.9869770026994855,1.0,0.979925181431666,1.0,0.9978383685645213,1.0,1.0,0.9857695735298618,1.0,1.0,0.9717674939462364,0.9885233224469216,0.9053047196226476,0.9479478585879734,0.9627689823090043,0.9927383675476369,0.9623962482938695,0.993547723109964,0.9931399445924807,0.9216019880066767,0.9781481112486234,1.0,0.9733323859182914,1.0,0.9430167324079317,1.0,0.9953149591854225,0.9864426029164026,0.9570458653359576,1.0,0.9036306751751862,0.0,0.9950324684786989,0.9288344947794462,0.9608539727363111,1.0,0.993375530120392,1.0,0.9591936200192769,0.9777110905353664,0.9836361601013867,0.9846759536159847,1.0,1.0,1.0,1.0,1.0,0.9331992909104496,1.0,0.9643690333352235,1.0,0.9805637517199831,0.9746135169072098,1.0,0.9940281087377623,0.9932189809247515,0.9774934374571334,0.9184927332561377,0.9567316232518113,0.9415267065636465,0.9769060165625567,1.0,0.9459488999884857,0.9578721616196308,1.0,0.9413324965470877,0.9971161388273652,0.9748491097144381,0.9669195143222598,0.9853929536569823,0.975756714471174,0.9792767944934452,1.0,0.9788131016453173,0.9869923728808746,0.9514908544116407,0.917437403978836
foreign / export stout,0.9493392444057288,0.9842316052131401,0.9808872474438083,0.9724113545274522,0.9416476275397883,0.9653740714556154,0.9936684290254826,0.9889981015751691,1.0,0.94083093053571,1.0,0.9256305226013328,0.9647184785176965,1.0,0.9554341879941746,1.0,0.9611661785778459,0.952669886162842,0.9698681158379422,0.9422292846448206,0.9455058082001188,1.0,0.97129884720156,0.9449073219896933,0.9564246177629776,0.9780460394918026,0.979205264616243,1.0,1.0,1.0,1.0,0.964425527311601,1.0,1.0,0.957229281122556,0.9830872872043542,0.9295561283700854,0.931390644640437,0.980325587585119,0.975354417793817,0.9755562765375753,1.0,0.967989362797205,0.9743745874904328,0.9794579444453813,0.9243989742383236,0.9836727653087143,0.9635332658687791,1.0,0.9768450613645232,1.0,0.9862940367587082,0.9490195161845416,0.8816576777921318,1.0,0.9456661119667354,1.0,1.0,0.9950324684786989,0.0,0.9634219128574504,0.975210611189492,1.0,0.9875621515178746,1.0,0.9524249851308763,0.9545121798765746,0.9801629096403958,0.9749810113739246,0.9459256073522816,1.0,0.9629327604341257,1.0,0.9711527411948865,0.9827018960328329,1.0,0.9897841963663732,1.0,0.9780014338210355,1.0,0.9927131955449655,0.9601133087176389,0.9449357833304073,0.9864959883196496,0.9844862127747205,1.0,0.9681402494711386,0.9347419176489908,1.0,0.9835070293429918,0.9669384536347269,1.0,0.922269131263529,0.9611559423293776,0.9923007055926023,0.9791678596382317,0.9942763912273553,1.0,0.9700931689335998,0.9606592487051768,0.9941627612563934,1.0,0.9664881674249006,0.981737205662684
fruit / vegetable beer,0.9857890006016105,0.9317737085237116,0.9306964847932225,0.9329321386368989,0.921489671115695,0.9352667352946605,0.9672662613816516,0.9515442787562941,0.954730568217557,0.9138185837223138,0.9584368600250119,0.897684003031767,0.9173785426267209,0.9807581797958167,0.9113143962679384,0.9604036247180198,0.8848911182355546,0.8853230247972618,0.9529846207868098,0.9049566325692537,0.8727379357346255,0.9904613877324215,0.9873810669183927,0.9387263105734088,0.9170197749853689,0.9381676794839917,0.9298941757093702,0.9909746849597655,0.971467398994358,0.9392573289558015,0.9643433689931659,0.9369872912884191,1.0,0.9882701574353253,0.9456463889882296,0.9737906839069715,0.9530051024005091,0.9284306543754353,0.9923777323579488,0.9403669939292666,0.9481673793788445,0.9758104603214712,0.9337384601632902,0.9589263998244638,0.9858709383306036,0.9626454341833166,0.9584666053929036,0.9332041736483792,0.9569853743839675,0.9722778543712085,0.9885378171157697,0.9788440760585966,0.9507334700196496,0.9581820636025428,0.9505049547987809,0.9652467250246535,0.9711045645474927,0.9201102340182756,0.9288344947794462,0.9634219128574504,0.0,0.9104675259622909,1.0,0.9639737962348317,1.0,0.9597364786895046,0.9197621384083932,0.9571182960987785,0.9523082936861705,0.9943324970465156,0.9895179127743408,0.978146908882414,0.9324230478069593,0.966714911986004,0.9411432704246456,0.9529169064019022,0.9343143326318805,0.995113500274258,0.96700788529296,0.9576934293535588,0.9730309477164742,0.940741427655896,0.917630925123317,0.9292416795250135,0.9708236375513991,0.959880218185294,0.9450958405923355,0.993074845859417,0.963027522978827,0.941423141158898,0.9620537354227593,1.0,0.8788565867194893,0.9296326433557005,0.9650073586667546,0.9497476043053934,1.0,0.9088529454326097,0.9074177931673535,0.9771286851029319,0.9733868171293716,0.9730616514071911,0.9314777364142036,0.9115577740040472
german pilsener,0.9517738973638535,0.8811952584710524,0.9060219585382985,0.94676799028114,0.9335377745398259,0.9729598246878098,0.9232381937270319,0.9440214881377981,0.9861901125676058,0.9168212020456541,0.9281943585887014,0.936861498906916,0.8941391613377997,0.9750055557375387,0.8934532760646642,0.9097064526762155,0.9149139602130248,0.8938495824366544,0.936504530966884,0.928211957389598,0.914504572608587,0.9630125998384884,0.9860454529777103,0.9654524594928617,0.9177597529251843,0.9437024663651381,0.9235133985985313,0.9247059452626927,0.965092724383124,0.9403927832066523,0.9943023103151205,0.9279460077285417,1.0,0.958099210159557,1.0,0.9318072569472442,0.9095371017694964,0.9159417350404959,0.9614480612648236,0.916198420319114,0.9441023835241644,0.9037963391788191,0.9824089310611924,0.9622422517836546,0.9219780968106912,0.988604620630241,0.9189821929242753,0.9205967630576939,1.0,0.9465569991385596,0.9867368367235774,0.9311442752999053,0.9208050333606288,0.9098806825437817,0.9756028224247123,0.9083138044044496,1.0,0.9944342674029027,0.9608539727363111,0.975210611189492,0.9104675259622909,0.0,1.0,0.9432986097246157,0.9898990757820739,0.887636805389681,0.9354469822964881,0.9343943583886625,0.9205314114719658,0.96909541608377,0.9956032116254402,0.9659532252152347,1.0,0.9711934310891457,0.9489330478262393,0.9578680555272258,0.9125272573884994,0.9446586898634416,0.9323013024126351,0.9397528740125075,0.9367308334582393,0.9581780485537844,0.9327365824473698,0.9568372112984278,0.9216343468373807,0.9646047677387174,0.9662512565534167,0.9522320675776114,0.9673507859253467,0.9237608551107995,0.8995702543517171,1.0,0.9318216368202988,0.9850964051313251,0.9528275650138497,0.9236414560712771,0.9768817374807426,0.9375127989927774,0.9259172351041495,0.9131626917415328,0.9391803802351627,0.958248515244861,0.93295686965622,0.900355827632919
gose,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9519526594294646,1.0,1.0,0.9412778514920387,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
gueuze,0.9497546288193873,0.9685788495262911,0.9793787368357577,0.9979812927650712,0.9659173723848709,0.9842481121806388,0.9942266737126009,0.9531722740214478,0.9482836674346793,0.8940189654165812,0.9892677171464326,0.9407788479203743,0.9388432910901007,0.995319943779083,0.9266410367137146,1.0,0.9962704846202044,0.955038430392686,0.9291687196425683,0.9695474725294637,0.9480577602874223,0.9648389387699214,1.0,0.9499188528809602,0.9445438615374365,0.9538668849419393,0.9810041869134751,0.9319498663900475,1.0,0.9687801808306431,1.0,1.0,1.0,0.9952450511366514,0.9957750334052705,0.978519990305468,0.9697851603168526,0.9649311416213642,0.9975012490632805,0.9665251600020258,0.9941582406674963,0.9878408572646393,0.9478258967648361,0.9881344226256044,0.9816593322541373,0.9925319981343869,0.9919358356645053,0.9333923967736436,1.0,0.9947216490012772,0.9433774337769475,0.9593830276673788,1.0,0.9781418507169644,1.0,0.969120238072014,0.9273769305376035,1.0,0.993375530120392,0.9875621515178746,0.9639737962348317,0.9432986097246157,1.0,0.0,1.0,0.9250474286462438,0.9784318402272291,0.9826313272792879,0.9771393690807896,0.9759629651188019,1.0,1.0,1.0,1.0,0.899065300648709,0.9013881511234079,0.9806056868553503,0.9861835726340573,0.990850286592771,0.973768969651819,1.0,0.9710404318985189,0.9844590289738975,0.9799907507723445,0.9774725572255701,1.0,0.9794936049860525,0.991297484493425,1.0,0.9145853921910935,0.9796751239930913,1.0,0.886590026905673,0.9895352251364229,0.9850655675699964,0.9907397409382283,0.9575958918266904,1.0,0.9664826999370054,1.0,0.9827016196983739,0.9955748816052585,0.9183248086788006,0.9476508907372893
happoshu,1.0,1.0,0.9896161772204602,1.0,1.0,1.0,1.0,1.0,1.0,0.9604886402723984,1.0,1.0,0.9968611691323993,1.0,0.9787212816023706,0.9806267570394054,0.9843500426198761,0.9584721525075596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9924682452605915,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9633012078291213,1.0,1.0,1.0,1.0,1.0,0.9803501477943491,1.0,1.0,0.9775400363007266,1.0,1.0,0.8874516289773806,1.0,0.9117682835448608,0.9885347334086257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9898990757820739,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9732030681326036,1.0,1.0,0.9734648316013166,0.9811220592396561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9663980729802624,1.0,1.0,0.9944423916478048,0.9555383395082666,0.9490818227383337,0.9870472304587039,1.0,0.9667761251442241,1.0,1.0,1.0,1.0,1.0,1.0
hefeweizen,0.9628105677637243,0.9091734134876345,0.9350255279156001,0.9783945643032849,0.9396012603700113,0.9691727894202327,0.9255949533662909,0.9066746776093478,0.9531897376131805,0.9290472453922621,0.9675319357334896,0.9527873870035611,0.8871558511861626,0.9746216669390336,0.9250807652060147,0.9319214286696998,0.9419133745460873,0.9201302430239654,0.9343237242577054,0.9402639369132084,0.9302114989334647,0.9584913023480326,0.9671364400842641,0.906253779709922,0.9458196092609913,0.9094484832371925,0.923416532380728,0.9846244817541046,1.0,0.9588347478173023,0.9862982098105418,0.9387492089997629,0.9915974574495996,0.9922646649797118,0.9409149263755153,0.9531019992008762,0.9495334899497253,0.9649131292460167,0.9597069781564748,0.939990085158396,0.9402289008136766,0.9705028332115403,0.9668344797761059,0.8821508264868914,0.9463744204951238,0.9566109977333827,0.9493662058352266,0.934822840461425,0.9950412249394285,0.9954806295389684,0.9598120195998266,0.9171684421284694,0.9463245413932035,0.9214743946972748,0.9864607062684208,0.9284244335138434,1.0,0.9616312143565527,0.9591936200192769,0.9524249851308763,0.9597364786895046,0.887636805389681,1.0,0.9250474286462438,1.0,0.0,0.9455227991870193,0.9326029134086311,0.9592660159093377,0.9660799239927986,0.952067317222313,0.9706087587749359,1.0,0.9814398052518746,0.9409256825976241,0.9831135338658449,0.9342864501373691,1.0,0.9212921288070272,0.9745328278258208,0.9727799985100399,0.9744455195980418,0.9356306972268924,0.9695817907949726,0.9486304214088311,0.9711205537855134,0.952722085649719,0.9776464894851057,1.0,0.9294573807525061,0.9856096057283541,0.9842212027074649,0.8907385589521247,0.9726719020856547,0.9645693759225286,0.9861247485754648,0.9891079691014553,0.981696549632822,0.954745766602033,0.9453528259533404,0.946063183711339,0.9696893982766948,0.9638956878652788,0.929043695174453
herbed / spiced beer,0.9527454489133635,0.9460553670645662,0.9573525943525456,0.9724915542479237,0.9642695187530327,0.9745603262171794,0.9766898515470804,0.959561877926884,1.0,0.9660191919030816,0.9441495693281654,0.9396323761556568,0.9098956315831093,0.9832035506670366,0.9591277404189841,0.9382097751080128,0.9242312623634954,0.9483677590040657,0.9731182656876985,0.9376054877047983,0.9852941973654931,0.9874525992433569,1.0,0.9710171956426765,0.9669469941169727,0.9580107300724315,0.9494727607148657,0.9885518139967886,1.0,0.9930671467225981,0.9784624986077202,0.9768804709263276,1.0,0.9686426312996372,0.9772552612643833,0.9730183234738417,0.9731982410197128,0.9535979298488465,0.9882296684592812,0.973378233919692,0.9654065386140833,0.9490884686449643,0.9478679480475936,0.9572820558360958,0.9451178321608309,0.9497458300846804,0.9538739801852502,0.9652400607185523,1.0,0.9751364010192954,1.0,0.9918003278556421,0.9905672049527943,0.8907861966099916,0.9943247793937909,0.9688302808944288,1.0,0.9284684262145187,0.9777110905353664,0.9545121798765746,0.9197621384083932,0.9354469822964881,1.0,0.9784318402272291,1.0,0.9455227991870193,0.0,0.9319707680161184,0.9467813144445836,0.9892165601373479,0.9852266302892015,1.0,1.0,0.9967127542494613,0.9915766466936891,0.9070980514252768,0.9729431546964731,1.0,0.9830680151609009,0.9914894275515381,0.9761849061939692,0.974149018120495,0.9733322719750919,0.962078851154784,0.9665876319518373,0.9748337159883,0.9683766079122574,1.0,1.0,0.975891272748663,0.9775554471383673,1.0,0.9545797481905394,0.9485932159611329,0.9637091400097008,0.9591492226840417,0.9921529157827094,0.9609286301731786,0.8982870578544826,0.9702170013971514,0.9732267580440322,1.0,0.9543866726096917,0.9475387078691634
irish dry stout,0.9683726772703324,0.9578331379577922,0.938529511539336,0.9800846333195904,0.9546364038649882,0.9706086832900818,0.9712544957585603,0.9376868460435411,0.9720774419585398,0.9351600540462107,0.9811109084791214,0.940021610448788,0.9302208061948299,0.9852600725134304,0.9564715090387511,0.9475393711790485,0.9346557004045596,0.9591882960609661,0.9332052584589392,0.9282563461655862,0.933888476581479,0.9777926921811582,0.9479194837797038,0.9682681253977979,0.9254758771916134,0.9388568608296795,0.9709451955484718,0.9863420208973014,1.0,0.9727575196852088,1.0,0.9797275260952633,1.0,0.984143267082645,0.9976517740147265,0.9610007815196151,0.9829522223814401,0.9498485245966152,0.956947212667391,0.9598296099427008,0.9714278485618264,0.9864839570729661,0.9780316382160434,0.9511980466422265,0.9821068070921056,1.0,0.9800798106866849,0.9544800907204798,1.0,0.9841580500668785,1.0,0.9372009753595452,1.0,0.9630476879920553,0.9718756222518403,0.9534762944830735,1.0,0.9864847738301203,0.9836361601013867,0.9801629096403958,0.9571182960987785,0.9343943583886625,1.0,0.9826313272792879,1.0,0.9326029134086311,0.9319707680161184,0.0,0.9028171718012488,1.0,1.0,1.0,1.0,0.9779400529162829,0.9474897709292776,1.0,0.9684507962393827,1.0,0.9849027541224451,0.9742261600324471,0.9519922114380653,0.9940873099175311,0.9670690231792378,0.9872901814410127,0.9513225964151616,0.9848710505791743,0.9763741320426333,1.0,1.0,0.9689885535096913,0.9520622213173499,1.0,0.9369397540091416,0.9784797048353535,0.9573445468514937,0.9762673992122799,1.0,0.981224355634819,0.9468003533732344,0.9514019876180605,0.988783203507192,0.9877026506962132,0.9612309197756799,0.9441366294934638
irish red ale,0.9491201833283177,0.9598265597511878,0.9705306962709389,0.9731488115683978,0.9443959282557854,0.9930594220700912,0.986644860430191,0.9447904082986076,0.9521469042235849,0.9439602430941656,0.9591742995959338,0.957244574716589,0.9361272439916994,0.9603041753258427,0.9054339604762474,1.0,0.952344456708802,0.9282123577132702,0.9676440822063952,0.9108640499900345,0.9639441115880505,0.9502944959041179,0.9833260825911083,1.0,0.9908368685287485,0.9477814584481002,0.9414106132505161,1.0,1.0,0.9422246349372656,1.0,0.968427515156836,1.0,1.0,0.9609064059493423,0.9701868372077868,0.9887039290777674,0.91371187441956,0.9948620156678651,0.9533626317242576,0.9666668425168023,1.0,0.9926853529181099,0.980786377936043,0.9669012918121468,0.8979931970551635,0.962345712374613,0.952046545537239,1.0,1.0,1.0,1.0,1.0,0.9382003676392502,0.9934969643425084,0.9642837153227561,1.0,0.9957142214817921,0.9846759536159847,0.9749810113739246,0.9523082936861705,0.9205314114719658,1.0,0.9771393690807896,1.0,0.9592660159093377,0.9467813144445836,0.9028171718012488,0.0,0.9876436355865145,0.9830717153258293,1.0,1.0,0.9830496732791565,0.9880498747399803,1.0,0.9803036669142912,1.0,0.9261410051289449,0.9440164938042293,0.9703985049410498,0.9703782692148277,0.9883162073818672,1.0,0.9663224496748791,0.9784633871462599,0.9986823224513155,0.9552642605692766,1.0,0.9489571486380047,0.9831222845123014,1.0,0.9465550527338658,0.957636652884873,0.9277070854523354,0.9623144107654218,1.0,0.9755797227535046,0.9572569795575514,0.9246702491654435,0.9839938176531556,1.0,0.9732588939225548,0.9731724656279818
japanese rice lager,1.0,0.969764283503809,0.9770888452065695,0.9932713752440339,0.986846082339664,1.0,0.9556335516049004,0.9772711672706613,0.9540326548838305,0.9902359563929202,1.0,0.9956135083431928,0.9889190343240916,0.9272034461072939,0.9490436489668329,0.9954404628276668,1.0,1.0,1.0,0.9542145059175975,0.9839322020121894,0.9893457653156699,1.0,0.9916536375240106,0.9801954117144965,0.9862003145407955,0.9820522654754841,1.0,1.0,1.0,1.0,1.0,1.0,0.9535099259699564,1.0,1.0,0.975585416998485,1.0,0.966685298153405,0.966611674105696,1.0,0.915941780027938,0.9718944071340989,1.0,0.9813569288982212,1.0,0.9706322556533055,0.9312819482728294,1.0,1.0,1.0,1.0,0.9887520008630263,0.9295723656972279,1.0,0.9161884777587359,1.0,1.0,1.0,0.9459256073522816,0.9943324970465156,0.96909541608377,1.0,0.9759629651188019,1.0,0.9660799239927986,0.9892165601373479,1.0,0.9876436355865145,0.0,1.0,0.9912825009545606,1.0,1.0,1.0,1.0,0.984233201534406,1.0,0.9510773528215881,0.9875097744932009,0.9880039900090958,1.0,0.9844599513140879,0.9863890736735507,0.9075459149929652,0.9915845757780101,1.0,1.0,1.0,1.0,0.9895776052579394,1.0,0.9813610587861983,1.0,0.9599006632842705,0.9485571695822648,1.0,0.9507383144810362,1.0,1.0,0.9769368617852611,1.0,0.9592797641570597,0.9914098867858949
keller bier / zwickel bier,1.0,0.9488615581746477,1.0,1.0,0.9331587069732455,0.9630076189266102,1.0,0.9846739598831771,1.0,0.9936937983197758,0.9764761412590379,0.9927885798441233,0.9612884967915392,1.0,0.9972213031305533,0.9810259826650448,0.9795633896898752,1.0,0.9742470411454056,0.9941885863709112,1.0,1.0,1.0,1.0,0.9469109553001701,0.9554029405728645,0.9651663039450233,0.9093660316235158,1.0,0.9640742255220695,1.0,1.0,1.0,1.0,1.0,0.9382054409185246,0.9542179021903759,0.9489894624566568,1.0,1.0,1.0,1.0,1.0,0.9829323139857669,0.9893083741799714,0.9707697288903167,0.9686993388917654,0.9308661634011386,0.9523961089575124,1.0,0.9591744149172599,0.9787548098550293,1.0,0.9392802161234807,0.9740047469095705,1.0,1.0,0.9647842568702357,1.0,1.0,0.9895179127743408,0.9956032116254402,1.0,1.0,1.0,0.952067317222313,0.9852266302892015,1.0,0.9830717153258293,1.0,0.0,1.0,1.0,1.0,1.0,0.9729818525703157,1.0,1.0,1.0,0.9595736676215795,1.0,0.967614361643627,0.9845647869857332,1.0,1.0,1.0,0.9795161024091878,0.944365004560455,1.0,0.9944744559975635,1.0,1.0,0.9979840435665347,0.9892480404242643,1.0,1.0,1.0,1.0,0.9554083510972906,0.9852118669816958,0.9960504223156373,1.0,1.0,0.9589573541976338
kristalweizen,1.0,0.9616497850587485,0.9882210429667939,1.0,1.0,0.9884317237085039,0.990577858295887,0.973004005788417,1.0,0.997438858950196,1.0,0.9861468804770334,0.9709051934594967,1.0,0.9517246942578353,0.9899537534205295,0.9747840178197451,0.9763715341702134,0.955829136116829,1.0,0.998229852565364,1.0,1.0,1.0,0.9796363477460185,0.9945704450441528,0.978945894298708,1.0,1.0,1.0,1.0,0.9429693365312461,1.0,0.9813756715947688,1.0,1.0,0.9941163009606158,1.0,1.0,1.0,0.9964248155119665,0.9536976247285104,1.0,1.0,0.9832825465808748,1.0,0.9901293861659798,0.9767061886388553,1.0,1.0,1.0,0.9349178118553291,0.96187191523892,0.9730224625593492,1.0,0.9730020555317422,1.0,1.0,1.0,0.9629327604341257,0.978146908882414,0.9659532252152347,1.0,1.0,1.0,0.9706087587749359,1.0,1.0,1.0,0.9912825009545606,1.0,0.0,1.0,1.0,1.0,1.0,0.979156154780536,1.0,1.0,1.0,0.9735686167732795,1.0,0.9833554907155081,1.0,1.0,1.0,0.9869270716116165,1.0,1.0,1.0,1.0,1.0,0.9924348289013312,0.9769438288911569,1.0,1.0,1.0,1.0,1.0,0.9762165871126551,0.9647110300154662,1.0,1.0,0.9889592454667178
kvass,1.0,0.914614127037323,0.9417209391909751,1.0,1.0,1.0,1.0,1.0,1.0,0.9630405072534343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9741028371121815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9471601642073548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.930400051448263,1.0,1.0,1.0,1.0,0.9069112720832181,1.0,1.0,1.0,1.0,1.0,1.0,0.9067657324214748,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9324230478069593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9191919191919192,1.0,1.0,1.0,1.0,1.0,0.9512758397925757,1.0,0.8490770191719655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.943073696338207,1.0,1.0,1.0,1.0,1.0
kölsch,0.9617100196220199,0.9594780351057659,0.9628086927680221,0.9469260367346513,0.9589899963252154,1.0,0.9802017090769409,0.9778335614681318,1.0,0.9598173725575935,0.9127611526728197,0.9633945047097947,0.9441034695936209,0.9750346191779887,0.9404035004226009,0.9988272393149902,0.9669773425937743,0.9553085991654444,0.9672552490573884,0.9741378641016734,0.9898363590137248,0.9853846363852103,0.9176059858297141,0.9709947278220454,0.9692099179379985,0.95312507324642,0.9644370445615386,1.0,1.0,0.9566997049028624,1.0,0.9709489026799417,1.0,0.9478207986262261,1.0,1.0,1.0,0.9726748786811078,0.965089707337824,0.9936225420543165,0.9732893783098461,1.0,0.9771079998975016,0.973325273417579,0.9800757871300361,0.9967479631805949,0.9709801692642135,0.9334435815715572,1.0,0.9927596450666701,1.0,0.993246713281051,1.0,0.9777903758434346,1.0,0.9915956332286592,1.0,0.9878225716130344,1.0,0.9711527411948865,0.966714911986004,0.9711934310891457,1.0,1.0,1.0,0.9814398052518746,0.9967127542494613,0.9779400529162829,0.9830496732791565,1.0,1.0,1.0,1.0,0.0,0.9359519025170682,1.0,0.9891856384131146,1.0,0.9577284349238151,0.9625194714311714,1.0,0.9783814618838813,0.9834195897785831,0.9707482635321707,0.9772271043206967,0.9660889486363964,0.9928375789593203,1.0,1.0,0.9477463564933146,1.0,1.0,0.9702819963816538,0.9748794277655966,0.97502517822377,0.9694202226480126,0.9878820742705927,0.9678206447407562,0.9516171998838359,0.9683286414606781,0.9380427142688585,1.0,0.9408368985753681,0.9754503663261302
lambic - fruit,0.9887417575606229,0.9360708661148125,0.9554796521078388,1.0,0.9638372556675037,0.9578160025068498,0.9710103816887302,0.9249403060189878,0.9662915432985073,0.8991359662456592,0.9808390969521676,0.9372142953742709,0.9445412964053067,0.9965185217064673,0.9229209147818893,0.9626029146030837,0.9348682648034925,0.9166557577220202,0.9513043833486361,0.9367541878563683,0.9093626542305596,0.9789957813746103,0.9774795414163273,0.9725553366156685,0.9518216449057406,0.8990250866194115,0.9785254487520383,0.9704703433220653,0.9611021005883167,0.9888523264539928,1.0,0.9910722660549529,1.0,0.9575537118192248,0.9979047075795499,0.9733684867708234,0.9778638373658048,0.93961744807854,0.926886707131581,0.9347270412864523,0.9591507453949373,0.9658294486908677,0.967721888411644,0.9805811199989359,0.9053659325005758,0.9722228909612334,0.9166818737370601,0.9124462706617049,1.0,0.9842938088259979,0.9793088158658638,0.9450639437375541,0.9768275037776897,0.9588074813692522,1.0,0.9832637289409238,0.9691291083442205,0.9565859231286775,0.9331992909104496,0.9827018960328329,0.9411432704246456,0.9489330478262393,1.0,0.899065300648709,1.0,0.9409256825976241,0.9915766466936891,0.9474897709292776,0.9880498747399803,1.0,1.0,1.0,1.0,0.9359519025170682,0.0,1.0,0.9711452696105246,0.9280540386938066,0.9948951689174786,0.9689879874482182,0.9571632559526956,0.9670261327275317,0.9838147725097043,0.960205905144047,0.9705878421635257,0.971827400288705,0.955189497328747,0.9820172988640485,0.950884712130077,0.9493447843459482,0.9775144293955862,1.0,0.9383680812229993,0.9762566305437052,0.9628134498629506,0.9261380852294067,0.9850164692010462,1.0,0.9822589210166907,0.9823334323529924,0.9914211948616884,0.942722142504135,0.969071368626498,0.9420058859080424
lambic - unblended,1.0,0.9702544216763964,1.0,1.0,0.992052589310526,1.0,1.0,1.0,1.0,0.987124550605998,1.0,0.9896345538711199,0.9660416625854256,1.0,1.0,1.0,0.973772430859707,0.9669204180058768,0.979343519464693,0.996270926282617,0.9822021175160793,1.0,1.0,1.0,0.9512510488071686,1.0,0.9815923709667581,0.9837157332337743,1.0,0.9231570435165165,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9719113559289706,1.0,1.0,0.9221704120023619,1.0,0.9711854247138119,1.0,1.0,0.9874532086253621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9529169064019022,0.9578680555272258,1.0,0.9013881511234079,1.0,0.9831135338658449,0.9070980514252768,1.0,1.0,1.0,0.9729818525703157,1.0,1.0,1.0,1.0,0.0,0.9883570179124239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.883480664658482,1.0,1.0,1.0,0.9690486780714371,0.9538215362276895,1.0,0.951705564790348,1.0,1.0,1.0,1.0,1.0,0.9524050778286869,0.9521741094156305,0.9574226014077202,1.0,1.0,0.997621238678377
